Full,,,,,,,,,,
2,20260124-002937,code,lora,single,code-lora-seed2-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r8-a16,humaneval_pass1,0.32926829268292601,164,"{""task"": ""code"", ""variant"": ""lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_lora_2"", ""lora_r"": 8, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 2, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
3,20260124-051315,code,lora,single,code-lora-seed3-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r8-a16,humaneval_pass1,0.32317073170731703,164,"{""task"": ""code"", ""variant"": ""lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_lora_2"", ""lora_r"": 8, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 3, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
,,,,,,mean,0.30894308943089405,,,
,,,,,,std,2.4559036531696065E-2,,,
flat,,,,,,,,,,
,ts,task,variant,mode,run_name,metric,value,n,args,
1,20260122-203409,code,flat_lora,single,code-flat_lora-seed1-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r8-a16,humaneval_pass1,0.29878048780487798,164,"{""task"": ""code"", ""variant"": ""flat_lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_flat_2"", ""lora_r"": 8, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 1, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
2,20260123-013416,code,flat_lora,single,code-flat_lora-seed3-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r8-a16,humaneval_pass1,0.31707317073170699,164,"{""task"": ""code"", ""variant"": ""flat_lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_flat_2"", ""lora_r"": 8, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 3, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
3,20260123-063208,code,flat_lora,single,code-flat_lora-seed2-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r8-a16,humaneval_pass1,0.292682926829268,164,"{""task"": ""code"", ""variant"": ""flat_lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_flat_2"", ""lora_r"": 8, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 2, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
,,,,,,mean,0.30284552845528434,,,
,,,,,,std,1.0363860799985289E-2,,,
pacf,,,,,,,,,,
,ts,task,variant,mode,run_name,metric,value,n,args,
1,20260117-012828,code,lora,single,code-lora-seed1-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r8-a16,humaneval_pass1,0.30487805000000001,164,"{""task"": ""code"", ""variant"": ""lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_lora"", ""lora_r"": 8, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 1, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
2,20260117-062204,code,lora,single,code-lora-seed2-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r8-a16,humaneval_pass1,0.32926829000000002,164,"{""task"": ""code"", ""variant"": ""lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_lora"", ""lora_r"": 8, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 2, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
1,20260117-111325,code,lora,single,code-lora-seed3-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r8-a16,humaneval_pass1,0.29878049000000001,164,"{""task"": ""code"", ""variant"": ""lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_flat"", ""lora_r"": 8, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 3, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
,,,,,,mean,0.31097561000000001,,,
,,,,,,std,1.317224E-2,,,
,,,,,,,,,,
r16,,,,,,,,,,
lora,,,,,,,,,,
,ts,task,variant,mode,run_name,metric,value,n,args,
1,20260121-140153,code,lora,single,code-lora-seed1-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r16-a16,humaneval_pass1,0.28658536585365801,164,"{""task"": ""code"", ""variant"": ""lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_lora"", ""lora_r"": 16, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 1, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
2,20260121-184224,code,lora,single,code-lora-seed2-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r16-a16,humaneval_pass1,0.35975609756097499,164,"{""task"": ""code"", ""variant"": ""lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_lora"", ""lora_r"": 16, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 2, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
1,20260121-231804,code,lora,single,code-lora-seed3-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r16-a16,humaneval_pass1,0.31707317073170699,164,"{""task"": ""code"", ""variant"": ""lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_flat"", ""lora_r"": 16, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 3, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
,,,,,,mean,0.32113821138211329,,,
,,,,,,std,3.0009802967954011E-2,,,
flat,,,,,,,,,,
,ts,task,variant,mode,run_name,metric,value,n,args,
1,20260122-035858,code,flat_lora,single,code-flat_lora-seed1-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r16-a16,humaneval_pass1,0.29878048780487798,164,"{""task"": ""code"", ""variant"": ""flat_lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v21_flat"", ""lora_r"": 16, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 1, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
3,20260122-132154,code,flat_lora,single,code-flat_lora-seed2-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r16-a16,humaneval_pass1,0.36585365853658502,164,"{""task"": ""code"", ""variant"": ""flat_lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_flat"", ""lora_r"": 16, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 2, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
2,20260122-083929,code,flat_lora,single,code-flat_lora-seed3-e2-lr0.0005-pac0.3-wr0.3-drop0.05-r16-a16,humaneval_pass1,0.32317073170731703,164,"{""task"": ""code"", ""variant"": ""flat_lora"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""llm_code_v22_flat"", ""lora_r"": 16, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 0.3, ""reg_warm"": 0.3, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 3, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
,,,,,,mean,0.32926829268292668,,,
,,,,,,std,2.7719881497938609E-2,,,
pacf,,,,,,,,,,
,ts,task,variant,mode,run_name,metric,value,n,args,
1,20260124-014322,code,lora_pacf,single,code-lora_pacf-seed1-e2-lr0.0005-pac5e-05-wr0.25-drop0.05-r16-a16,humaneval_pass1,0.29878048780487798,164,"{""task"": ""code"", ""variant"": ""lora_pacf"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""runs_llm_code_v22_pacf"", ""lora_r"": 16, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 5e-05, ""reg_warm"": 0.25, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 1, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
2,20260124-112040,code,lora_pacf,single,code-lora_pacf-seed2-e2-lr0.0005-pac5e-05-wr0.25-drop0.05-r16-a16,humaneval_pass1,0.335365853658536,164,"{""task"": ""code"", ""variant"": ""lora_pacf"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""runs_llm_code_v22_pacf"", ""lora_r"": 16, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 5e-05, ""reg_warm"": 0.25, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 2, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
3,20260125-083013,code,lora_pacf,single,code-lora_pacf-seed3-e2-lr0.0005-pac5e-05-wr0.25-drop0.05-r16-a16,humaneval_pass1,0.37804878048780399,164,"{""task"": ""code"", ""variant"": ""lora_pacf"", ""mode"": ""single"", ""model"": ""meta-llama/Llama-2-7b-hf"", ""out"": ""runs_llm_code_v22_pacf"", ""lora_r"": 16, ""lora_alpha"": 16, ""lora_dropout"": 0.05, ""epochs"": 2, ""lr"": 0.0005, ""wd"": 0.0, ""warmup"": 0.03, ""batch"": 2, ""eval_bs"": 2, ""accum"": 16, ""scheduler"": ""cosine"", ""flat_sigma"": 0.05, ""pac_lambda"": 5e-05, ""reg_warm"": 0.25, ""grid_lam"": [5e-06, 1e-05, 2e-05], ""grid_wr"": [0.25, 0.3], ""seed"": 3, ""wandb_project"": null, ""wandb_mode"": ""disabled"", ""debug_n"": -1}",
,,,,,,mean,0.33739837398373934,,,
,,,,,,std,3.2393043598595656E-2,,,
